src,dst,time_ns,ping_ns
1177,1180,179000000000,27763440
1177,1180,180000000000,27790753
1177,1180,181000000000,27818800
1177,1180,182000000000,27847578
1177,1180,183000000000,27877075
1177,1180,184000000000,27907286
1177,1180,185000000000,27938215
1177,1180,186000000000,27969841
1177,1180,187000000000,28002172
1177,1180,188000000000,28035183
1177,1180,189000000000,28068880
1177,1180,190000000000,28103252
1177,1180,191000000000,28138296
1177,1180,192000000000,24108311
1177,1180,193000000000,24099247
1177,1180,194000000000,22423996
1177,1180,195000000000,22418814
1177,1180,196000000000,22414021
1177,1180,197000000000,22409618
1177,1180,198000000000,22405599
1177,1180,199000000000,22401967
