o,n,i,h_km,e,p,t_ns,k,th_POP_GDP,th_POP_ONLY,cov,dead_cnt,NS_sth,EW_sth,NESW_sth,HG_sth,LG_sth,NS_cnt,EW_cnt,NESW_cnt,HG_cnt,LG_cnt,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,ttl_accm_flw,flw_pr_lnk,unq_lnk_pr_flw
72,22,53,900,25,50,AVG,20,3795.424055053572,3824.541499174908,154.06799747120985,0.0,1.3425576271152961,1.316806664009836,1.2555696967891112,1.2366326612305,1.8878489807556285,5.0,6.0,5.0,10.0,3.0,132.71428571428572,534.0952380952381,866.6190476190476,1337.6666666666667,1096.6190476190477,1509.4704005744088,16.904761904761905,38.0
72,22,53,920,25,50,AVG,20,3822.4035540617692,3852.6258992956814,155.91157872037957,0.0,1.3422351037991649,1.3166530146417348,1.2570593798898368,1.237215590405704,1.9174767942103237,5.0,6.0,5.0,10.0,3.0,139.04761904761904,553.3809523809524,893.4761904761905,1374.3809523809523,1111.8095238095239,1511.4009515744538,16.142857142857142,38.095238095238095
72,22,53,880,25,50,AVG,20,3768.0035034439547,3799.3720927460577,152.19860078796586,0.0,1.344517086909013,1.3233725524842805,1.2535188515664746,1.2354201661875286,1.8593777988564437,5.0,6.0,5.0,10.047619047619047,3.0,126.76190476190476,510.3809523809524,855.7619047619048,1319.2857142857142,1039.7142857142858,1515.02895593047,17.0,37.95238095238095
72,22,53,940,25,50,AVG,20,3842.706124586754,3875.5725016411093,157.7206034694592,0.0,1.3355737471236726,1.312988899433198,1.2579448647915183,1.2378653474876775,1.9423522224413632,5.0,6.0,5.0,10.0,3.0,147.1904761904762,581.0952380952381,917.3809523809524,1390.904761904762,1149.3809523809523,1512.0938778008956,16.0,38.214285714285715
72,22,53,960,25,50,AVG,20,3861.4093920123973,3897.78220849444,159.4671911521091,0.0,1.3306051898505897,1.310902156602889,1.2585044314325795,1.2390247304162603,1.9676600439617995,5.0,6.0,5.0,10.0,3.0,152.66666666666666,601.8571428571429,938.5714285714286,1428.0,1188.4761904761904,1527.4315426413675,15.904761904761905,38.76190476190476
72,22,53,980,25,50,AVG,20,3877.649333301897,3922.1404025184415,161.18848157907527,0.0,1.326819336202769,1.3067615335390093,1.2591107572085634,1.2406085893571082,1.9981477875706932,5.0,5.666666666666667,5.0,10.0,3.0,162.0,632.1904761904761,965.7142857142857,1456.2857142857142,1217.952380952381,1532.5417801230074,15.095238095238095,38.95238095238095
72,22,53,820,25,50,AVG,20,3648.1851309415893,3684.9389233553734,146.18778286102827,0.0,1.3579813414291824,1.3491610858960421,1.250539301336882,1.2338663444941556,1.7761001269724932,5.5476190476190474,6.0,5.0,11.0,3.0,111.42857142857143,446.4761904761905,780.3809523809524,1175.4285714285713,969.3333333333334,1486.3056613877252,18.452380952380953,37.0
72,22,53,800,25,50,AVG,20,3603.2865847872413,3634.947211837286,144.03716555416327,0.0,1.3676143504117386,1.359822103574042,1.2500162946391984,1.2337612702797307,1.7468716468551497,5.904761904761905,6.0,5.0,11.0,3.0,109.14285714285714,427.23809523809524,734.3809523809524,1092.4761904761904,989.952380952381,1473.5122189126578,19.047619047619047,37.0
72,22,53,780,25,50,AVG,20,3546.7231348249297,3582.318549223459,141.87264582450973,0.0,1.3760233747412873,1.3761610316217223,1.2502777930561184,1.2335515166349178,1.7166421802967364,5.976190476190476,6.214285714285714,5.238095238095238,11.0,3.0,104.14285714285714,404.3333333333333,710.7142857142857,1035.7142857142858,993.2857142857143,1451.124940571973,19.333333333333332,36.61904761904762
72,22,53,1000,25,50,AVG,20,3890.7073827606537,3939.3044464722816,162.9206523415291,0.0,1.3233186136131103,1.306575924159848,1.260549607703599,1.2419206622730181,2.0294232908061143,4.954545454545454,5.318181818181818,5.0,10.0,3.0,166.1818181818182,649.7272727272727,996.0,1489.090909090909,1251.5454545454545,1536.9071350435433,15.0,39.04545454545455
72,22,53,1020,25,50,AVG,20,3909.798202899416,3946.9013735673198,164.58257895986034,0.0,1.3219746226821858,1.306560515599937,1.2614461200899358,1.2431699296767897,2.0596070718244475,4.818181818181818,5.136363636363637,5.0,10.0,3.0,173.5,666.5909090909091,1027.6818181818182,1508.909090909091,1290.9545454545455,1535.7385988465367,14.909090909090908,39.13636363636363
72,22,53,1040,25,50,AVG,20,3920.247477776755,3960.622985368797,166.21093963949932,0.0,1.3200688993485132,1.3079112736892384,1.2624136053179578,1.2443752762198113,2.085468746265924,4.590909090909091,5.0,5.0,10.0,3.0,185.0909090909091,687.4090909090909,1055.1363636363637,1539.9545454545455,1319.2272727272727,1540.6502590146767,14.136363636363637,39.45454545454545
72,22,53,1060,25,50,AVG,20,3939.7141201969644,3982.708217142457,167.77768801425339,0.0,1.3234757178825225,1.307647807019659,1.2627214000074116,1.2459378610682366,2.1122912140966843,4.4772727272727275,5.0,5.0,10.0,3.0,193.72727272727272,705.7272727272727,1079.2272727272727,1570.5454545454545,1362.2272727272727,1544.2299035932483,14.0,39.77272727272727
72,22,53,1080,25,50,AVG,20,3951.0764127443977,3990.0554453174427,169.3359271224609,0.0,1.3251526330982881,1.3055840786071715,1.2640640569929327,1.2481304146037362,2.1414037144997,4.136363636363637,5.0,5.0,9.977272727272727,3.0,204.45454545454547,730.5454545454545,1119.5,1587.5454545454545,1385.3636363636363,1546.3197340351437,13.863636363636363,39.95454545454545
72,22,53,1140,25,50,AVG,20,3976.383743638804,4010.1983341947634,173.76354277711926,0.0,1.326016786035535,1.3061235396610766,1.2699159401263413,1.2534659966231148,2.228621825898722,4.0,5.0,4.863636363636363,9.0,3.0,222.4090909090909,795.8636363636364,1228.7727272727273,1691.090909090909,1441.3636363636363,1554.5106557048982,13.0,40.25
72,22,53,1100,25,50,AVG,20,3958.851354230904,3991.246956758766,170.8349567381382,0.0,1.3253127194636496,1.305386159003908,1.2660970899083006,1.2494796163354087,2.1708385469101064,4.0,5.0,5.0,9.522727272727273,3.0,213.0,754.0,1139.9545454545455,1619.909090909091,1410.2727272727273,1546.3288069970251,13.454545454545455,40.09090909090909
72,22,53,1120,25,50,AVG,20,3971.418864983045,4005.4756525779976,172.3401696300283,0.0,1.3261055589956667,1.3055586889810626,1.2684879398461877,1.2513873481441087,2.1999825539837308,4.0,5.0,5.0,9.068181818181818,3.0,220.4090909090909,770.8181818181819,1196.8636363636363,1655.6818181818182,1420.9545454545455,1552.299694535422,13.0,40.0
72,22,53,1160,25,50,AVG,20,3987.6477909069877,4021.5985390389087,175.14992906577024,0.0,1.3258737546626262,1.304291275712069,1.2717490264449671,1.255083976201631,2.258831795102879,4.0,5.0,4.5,9.0,3.0,227.0,815.4090909090909,1267.9545454545455,1726.3181818181818,1461.4545454545455,1559.5164591381426,13.0,40.5
72,22,53,1220,25,50,AVG,20,3980.36542287193,4026.8503766594354,179.18850548538487,0.0,1.3114632249108928,1.2995498105357264,1.2753878607065419,1.2615933349528072,2.3462906852738805,4.0,5.0,4.0,9.0,3.0,247.0909090909091,865.1363636363636,1375.7272727272727,1837.5,1518.7727272727273,1549.245462829787,12.0,41.0
72,22,53,1180,25,50,AVG,20,3986.179988087028,4025.1275537953875,176.54003577850273,0.0,1.3141349940104003,1.300676694660736,1.2720861649223538,1.2570795579257248,2.2868617510689897,4.0,5.0,4.0227272727272725,9.0,3.0,234.8181818181818,832.0454545454545,1302.6363636363637,1766.6818181818182,1478.909090909091,1559.8496443005185,12.545454545454545,40.68181818181818
72,22,53,1200,25,50,AVG,20,3986.5609430186496,4031.0039622500335,177.86655719797662,0.0,1.3090684382445699,1.2989266542615292,1.2731185716716447,1.259173658215651,2.315130491421694,4.0,5.0,4.0,9.0,3.0,240.22727272727272,847.0454545454545,1332.4545454545455,1808.3181818181818,1498.2272727272727,1557.5965034808532,12.181818181818182,40.86363636363637
72,22,53,1240,25,50,AVG,20,3982.4105120872455,4024.435825871434,180.51141898949246,0.0,1.3103218240525987,1.2988372539133497,1.2772934573458283,1.263264599225588,2.3755659195089738,4.0,5.0,4.0,9.0,3.0,253.82608695652175,880.0,1419.8260869565217,1873.7826086956522,1536.3478260869565,1554.782091928531,12.0,41.0
72,22,53,1260,25,50,AVG,20,3981.8940174691816,4024.367725334504,181.73062049170827,0.0,1.3120510031203627,1.2984848393379596,1.2784185595597042,1.2650451030332108,2.4066450919004505,4.0,5.0,4.0,9.0,3.0,264.17391304347825,889.9565217391304,1467.6521739130435,1911.4782608695652,1554.0,1553.6887648787817,12.0,41.0
72,22,53,1280,25,50,AVG,20,3977.038430761066,4019.6181357723103,183.02311768825984,0.0,1.3173342568229893,1.2978180891122846,1.2800950327234906,1.2663102193923104,2.4376001439324186,4.0,4.6521739130434785,4.0,9.0,3.0,269.4782608695652,899.6521739130435,1513.6521739130435,1952.0,1574.1304347826087,1552.2328142133501,11.565217391304348,41.21739130434783
72,22,53,1300,25,50,AVG,20,3973.503759093345,4021.08432921389,184.26410350594435,0.0,1.3195598282528356,1.2991371977618364,1.2830391987386174,1.2672554669436813,2.4687806466139377,4.0,4.108695652173913,4.0,9.0,3.0,278.60869565217394,913.4782608695652,1560.1304347826087,1983.0434782608695,1590.6521739130435,1553.4225717895358,11.08695652173913,41.47826086956522
72,22,53,1360,25,50,AVG,20,3958.2081878123736,3999.4845483748945,187.83995580907117,0.0,1.3231611382536896,1.2972400019572583,1.286789407932483,1.272576195608459,2.5575599461480207,4.0,4.0,4.0,9.0,3.0,294.5652173913044,954.1304347826087,1687.2608695652175,2083.0,1640.0869565217392,1542.91870386149,10.956521739130435,41.43478260869565
72,22,53,1340,25,50,AVG,20,3965.6013874998425,4010.8574881452164,186.67266076042162,0.0,1.3201415465223116,1.2976185439229553,1.2854722789138957,1.2706271142829615,2.5270143880182063,4.0,4.0,4.0,9.0,3.0,294.0869565217391,935.0,1642.9130434782608,2051.1304347826085,1627.9130434782608,1545.5904325788126,11.0,41.43478260869565
72,22,53,1320,25,50,AVG,20,3969.482220779665,4016.011265000223,185.49483084245136,0.0,1.319839391700634,1.2994037083165888,1.2845692914359281,1.2690360866052361,2.497828404916201,4.0,4.0,4.0,9.0,3.0,287.7826086956522,931.1304347826087,1592.6521739130435,2014.304347826087,1611.6521739130435,1548.084460073411,11.0,41.369565217391305
