src,dst,time_ns,ping_ns
1605,1608,80000000000,19430492
1605,1608,81000000000,19434267
1605,1608,82000000000,19438247
1605,1608,83000000000,19442432
1605,1608,84000000000,19446824
1605,1608,85000000000,19451420
1605,1608,86000000000,19456223
1605,1608,87000000000,19461233
1605,1608,88000000000,19466454
1605,1608,89000000000,19471881
1605,1608,90000000000,19477518
1605,1608,91000000000,19483366
1605,1608,92000000000,19489425
1605,1608,93000000000,19495696
1605,1608,94000000000,19502181
1605,1608,95000000000,19508880
1605,1608,96000000000,19515793
1605,1608,97000000000,19522923
1605,1608,98000000000,19530272
1605,1608,99000000000,19537822
1605,1608,100000000000,19545610
1605,1608,101000000000,19553618
1605,1608,102000000000,19561850
1605,1608,103000000000,19570306
1605,1608,104000000000,19578989
1605,1608,105000000000,19587896
1605,1608,106000000000,19597034
1605,1608,107000000000,19606403
1605,1608,108000000000,20741931
1605,1608,109000000000,20743412
1605,1608,110000000000,20745227
1605,1608,111000000000,20747373
1605,1608,112000000000,20749847
1605,1608,113000000000,20752655
1605,1608,114000000000,20755794
1605,1608,115000000000,20759265
1605,1608,116000000000,20763071
1605,1608,117000000000,20767211
1605,1608,118000000000,20771687
1605,1608,119000000000,20776499
1605,1608,120000000000,20781634
1605,1608,121000000000,20787123
1605,1608,122000000000,20792954
1605,1608,123000000000,20799128
1605,1608,124000000000,20805645
1605,1608,125000000000,20812510
1605,1608,126000000000,20819722
1605,1608,127000000000,20827285
1605,1608,128000000000,20835200
1605,1608,129000000000,19469016
1605,1608,130000000000,19465627
1605,1608,131000000000,19462397
1605,1608,132000000000,19459327
1605,1608,133000000000,19456413
1605,1608,134000000000,19453659
1605,1608,135000000000,19451058
1605,1608,136000000000,19448616
1605,1608,137000000000,19446325
1605,1608,138000000000,19444191
1605,1608,139000000000,19442208
1605,1608,140000000000,19440379
1605,1608,141000000000,19438701
1605,1608,142000000000,19437175
1605,1608,143000000000,19435799
1605,1608,144000000000,19434575
1605,1608,145000000000,19433501
1605,1608,146000000000,19432577
1605,1608,147000000000,19431802
1605,1608,148000000000,19431177
1605,1608,149000000000,19430702
1605,1608,150000000000,19430354
1605,1608,151000000000,19430177
1605,1608,152000000000,19430147
1605,1608,153000000000,19430268
1605,1608,154000000000,19430535
1605,1608,155000000000,19430953
1605,1608,156000000000,19431520
1605,1608,157000000000,19432237
1605,1608,158000000000,19433103
1605,1608,159000000000,19434120
1605,1608,160000000000,19435286
1605,1608,161000000000,19436603
1605,1608,162000000000,19438071
1605,1608,163000000000,19439691
1605,1608,164000000000,19441460
1605,1608,165000000000,19443385
1605,1608,166000000000,19445460
1605,1608,167000000000,19447692
1605,1608,168000000000,19450077
1605,1608,169000000000,19452617
1605,1608,170000000000,19455313
1605,1608,171000000000,19458167
1605,1608,172000000000,19461177
1605,1608,173000000000,19464328
1605,1608,174000000000,19467658
1605,1608,175000000000,19471148
1605,1608,176000000000,19474800
1605,1608,177000000000,19478614
1605,1608,178000000000,19482593
1605,1608,179000000000,19486736
1605,1608,180000000000,19965529
1605,1608,181000000000,19973413
1605,1608,182000000000,19981568
1605,1608,183000000000,19989994
1605,1608,184000000000,19998691
1605,1608,185000000000,20007679
1605,1608,186000000000,20016905
1605,1608,187000000000,20026417
1605,1608,188000000000,20036204
1605,1608,189000000000,20046263
1605,1608,190000000000,20056596
1605,1608,191000000000,20067204
1605,1608,192000000000,20078087
1605,1608,193000000000,20089245
1605,1608,194000000000,20100661
1605,1608,195000000000,20112373
1605,1608,196000000000,20124364
1605,1608,197000000000,20136633
1605,1608,198000000000,20149180
1605,1608,199000000000,20162010
